Project Length,5
CRF,0.1
Annual Capture Amount (MTCO2/yr),49.99999999999999
Total Cost ($M/yr),2661.939810642678
Capture Cost ($M/yr),2226.40693
Transport Cost ($M/yr),295.89871064267805
Storage Cost ($M/yr),139.63416999999995

Source,Capture Amount (MTCO2/yr),Capture Cost ($M/yr)
16,20.331,852.07221
19,2.4980000000000375,171.6625600000026
5,2.0339999999999634,136.40003999999755
2,7.236,419.688
6,17.901,646.58412

Sink,Storage Amount (MTCO2/yr),Storage Cost ($M/yr)
5,13.923000000000389,38.149020000001066
4,13.247999999999575,37.62431999999879
3,2.4980000000000375,7.543960000000114
7,20.331,56.316869999999994

Edge Source,Edge Sink,Amount (MTCO2/yr),Transport Cost ($M/yr)
471474,480732,20.331,4.6319307796083
581660,580341,13.247999999999575,1.6625208123999766
180218,229069,11.213999999999611,11.163725259599833
341295,346579,13.247999999999575,3.0624293763999573
178898,180218,11.213999999999611,0.24392688879999547
178898,180220,6.687000000000388,0.26761395520000997
664847,670134,2.4980000000000375,0.5421214964
241059,243696,7.236000000000001,1.1332159792
269118,245397,20.331,16.064580684
662206,664847,2.4980000000000375,0.24589141
239737,241059,7.236,0.36039679839999994
254257,625440,13.923000000000389,60.662563053601005
346579,358468,13.247999999999575,1.8643727247999737
358468,394128,13.247999999999575,7.548638156399894
248042,250684,20.331,7.127122119397295
684605,663482,2.4980000000000375,3.8236271663999997
243696,254257,13.923000000000389,1.9830792404000324
180220,243696,6.687000000000388,15.52644274360058
267887,471474,20.331,62.87980065468257
663482,663486,2.4980000000000375,0.36143057600000006
250684,267887,20.331,9.905718079162321
270438,269118,20.331,1.0345971704
577696,581660,13.247999999999575,0.7444458735999933
625440,641280,13.923000000000389,3.346679932800055
229069,341295,11.213999999999611,28.24617954239957
662190,662206,2.4980000000000375,4.551887142
245397,248042,20.331,5.758774139027139
663486,662190,2.4980000000000375,2.57411071040009
670134,674100,2.4980000000000375,0.39981508320000003
394128,577696,13.247999999999575,37.96021867199947
